,Unnamed: 0,Feeder_Category,CABLE_SIZE,No_of_times_exceeded_60_,LENGTH_OF_CABLE_MTRS_,NO__OF_JOINTS,AGE_YRS_,PILC,XLPE,DATE_ONLY,Average_Current,Peak_Current,Average_voltage,Peak_Voltage,target,Avg_Heat_Index,Peak_HI,Avg_humidity,Max_Humidity,Avg_TEMP,Max_TEMP,New_Summer,New_Monsoon,New_Winter,Feeder,Switch,Section Id,Pathid,Lat,Long,Feeder_Switch_ID_V1,Customer At Risk,Fee_Sw_Refe_ID
172,172,2,2,0,583.3,9.0,20.0,1,0,02-09-2016,99.77635417,124.9,11.06291667,11.43,0,32.65081501,40.62677711,96.25729167,100.0,27.38083333,30.15,0,1,0,30470,11698,11698-36827-4,Suresh Colony,18.56696015,74.13442466,30470_11698_173,41,30462_10499_10
173,173,0,0,0,1150.0,25.0,17.0,1,1,04-09-2016,38.88520833,112.7,11.09822917,11.36,1,33.29119644,40.64469303,90.49760417,100.0,27.9034375,30.68,0,1,0,30470,11698,11698-36827-4,Prem Nagar,18.14777925,74.12317851,30470_11698_174,32,30462_10499_10
174,174,0,1,7,371.0,5.0,42.0,1,0,27-01-2017,106.8938542,133.5,11.12864583,11.28,0,27.22037481,33.16077862,53.52354167,67.32,26.22260417,32.35,0,0,1,30470,11698,11698-36827-4,Tata Colony,18.47407873,74.64236619,30470_11698_175,27,30462_10499_10
175,175,0,0,0,1150.0,25.0,17.0,1,1,01-02-2017,35.29166667,104.05,11.0996875,11.27,1,27.9293146,34.35076887,51.08822917,64.3,26.65364583,33.4,0,0,1,30470,11698,11698-36827-4,Irla,19.88294007,74.76850549,30470_11698_176,38,30462_10499_10
176,176,0,0,0,1600.0,9.571917808219178,26.0,1,1,12-03-2017,15.296875,44.14,11.07135417,11.27,1,26.30974118,30.33728194,50.10583333,62.44,25.28322917,30.37,1,0,0,30470,11698,11698-36827-4,Suvarna Nagar,19.02766047,74.64844303,30470_11698_177,48,30462_10499_10
177,177,0,1,0,889.22,12.0,39.0,1,0,17-07-2017,92.70875,115.33,11.1978125,11.35,0,25.84065422,30.34948767,93.1778125,95.44,25.09729167,26.8,0,1,0,30470,11698,11698-36827-4,Kamala Nagar,19.82751975,74.54084932,30470_11698_178,31,30462_10499_10
178,178,1,0,0,445.0,8.0,17.0,1,0,20-03-2016,13.54760417,14.48,11.0425,11.24,0,27.593649,33.73458121,75.62239583,91.68,26.29791667,30.75,1,0,0,30470,11698,11698-36827-4,Suresh Colony,20.15554971,73.43089162,30470_11698_179,31,30462_10499_10
179,179,2,0,7,1165.6,23.0,20.0,1,0,11-04-2016,52.2115625,317.0,11.06208333,11.25,1,36.01305447,41.38546061,74.11583333,88.03,30.21229167,34.68,1,0,0,30470,11698,11698-36827-4,Irla,18.60081925,73.06655288,30470_11698_180,30,30462_10499_10
180,180,2,0,0,687.1,6.0,42.0,1,0,02-07-2016,36.56677083,126.08,11.02927083,11.28,1,29.77479167,34.09,99.7446875,100.0,26.40822917,27.84,0,1,0,30470,11698,11698-36827-4,Prem Nagar,18.04054486,73.22769637,30470_11698_181,49,30850_11933_240
181,181,0,0,0,501.6,7.0,15.0,1,0,02-01-2016,67.32895833,85.65,11.07458333,11.26,0,27.11163704,31.9345322,51.08802083,71.09,26.49291667,32.68,0,0,1,30470,11698,11698-36827-4,Tata Colony,18.67285792,74.02193097,30470_11698_182,40,30850_11933_240
182,182,1,0,0,1299.0,7.0,20.0,1,1,02-11-2016,31.761875,67.09,11.0,11.44,1,30.42832077,38.12012101,61.729375,70.8,28.33260417,34.08,0,0,1,30470,11698,11698-36827-4,Suvarna Nagar,19.41220005,74.7287168,30470_11698_183,28,30850_11933_240
183,183,1,1,0,760.0,9.0,12.0,0,1,20-11-2016,130.420625,144.44,11.08864583,11.28,0,28.9815933,33.98373038,63.02895833,76.85,27.51864583,33.8,0,0,1,30470,11698,11698-36827-4,Vallabh Nagar Society,20.87401646,74.03216043,30470_11698_184,40,30850_11933_240
184,184,0,0,0,1074.5,13.0,42.0,1,0,01-02-2017,66.4715625,85.45,11.02927083,11.2,0,27.9293146,34.35076887,51.08822917,64.3,26.65364583,33.4,0,0,1,30470,11698,11698-36827-4,JVPD Scheme,18.54747367,73.77156439,30470_11698_185,27,30850_11933_240
185,185,0,0,0,580.6,7.0,22.75098814229249,1,0,18-03-2017,7.009166667,117.68,11.04395833,11.16,1,29.53543065,35.27412114,58.55510417,76.53,28.2571875,32.92,1,0,0,30470,11698,11698-36827-4,Kamala Nagar,19.90181875,74.04729537,30470_11698_186,35,30850_11933_240
186,186,0,0,7,885.0,13.0,15.0,1,0,04-04-2017,110.8097917,185.06,0.0,0.0,1,32.67351863,40.16093219,74.94520833,89.31,28.89447917,33.65,1,0,0,30470,11698,11698-36827-4,Airport Area,18.63296407,73.76377419,30470_11698_187,29,30850_11933_240
187,187,1,0,1,805.0,4.0,35.0,1,0,03-01-2016,42.69291667,157.39,11.13083333,11.28,1,27.14418972,31.71592072,53.6246875,71.62,26.3296875,31.99,0,0,1,30470,11698,11698-36827-4,Suresh Colony,20.59814006,74.40719407,30470_11698_188,38,30850_11933_240
188,188,0,0,0,1733.83,13.0,32.0,1,1,11-08-2016,18.06583333,76.57,11.01010417,11.21,1,33.60709177,38.33301945,94.210625,99.86,27.74697917,29.37,0,1,0,30470,11698,11698-36827-4,Railway Police Colony,19.19427972,73.28014241,30470_11698_189,46,30850_11933_240
189,189,0,2,0,339.3,10.0,22.75098814229249,1,1,28-10-2016,58.3984375,72.36,11.00083333,11.25,0,30.27963373,34.83286145,67.18322917,81.66,28.22979167,33.12,0,1,0,30470,11698,11698-36827-4,Marol,19.32088599,74.74196484,30470_11698_190,28,30462_10499_1
190,190,0,1,0,1146.2,2.0,12.0,0,1,24-04-2017,91.7425,163.11,10.89427083,11.21,1,33.91700309,39.56028368,69.520625,78.62,29.61604167,33.04,1,0,0,30470,11698,11698-36827-4,Paranjape Nagar,20.10977466,74.7547847,30470_11698_191,32,30462_10499_1
191,191,0,0,0,181.0,3.0,24.0,1,1,13-05-2017,107.0707292,127.5,11.01979167,11.34,0,37.98379083,48.12189486,72.04333333,83.94,30.93895833,35.0,1,0,0,30470,11698,11698-36827-4,Kamala Nagar,19.43586933,73.96995692,30470_11698_192,45,30462_10499_1
192,192,1,0,0,1641.0,16.0,20.0,1,1,05-01-2016,9.125,19.21,10.97677083,11.19,0,26.42958503,32.88980647,57.17072917,72.38,25.28302083,32.04,0,0,1,30470,11698,11698-36827-4,Suresh Colony,18.46610884,74.58663695,30470_11698_193,45,30462_10499_1
193,193,1,1,0,456.2,4.0,5.0,0,1,21-02-2016,5.870520833,16.85,11.061875,11.23,1,29.47667229,34.72625823,62.35510417,73.46,27.92635417,31.72,0,0,1,30470,11698,11698-36827-4,Chhatrapati Shivaji International Airport Area,20.70357345,73.28688709,30470_11698_194,36,30462_10499_1
194,194,0,1,0,511.0,4.0,4.0,0,1,09-03-2016,102.9727083,135.92,10.9984375,11.21,0,29.45376923,33.82684532,59.67583333,71.62,28.0984375,32.24,1,0,0,30470,11698,11698-36827-4,Vile Parle East,20.62316473,72.96117377,30470_11698_195,40,30462_10499_1
195,195,0,2,0,1594.96,13.0,42.0,1,0,30-06-2016,35.818125,47.31,10.92583333,11.15,0,29.72093144,37.48469857,97.52875,100.0,26.44770833,29.27,1,0,0,30470,11698,11698-36827-4,Mhada Colony,18.44225473,72.91121893,30470_11698_196,27,30462_10499_1
196,196,0,2,0,337.0,9.0,20.0,1,1,31-07-2016,20.11302083,59.07,10.99770833,11.17,1,27.80166667,30.94,99.98854167,100.0,25.80322917,26.76,0,1,0,30470,11698,11698-36827-4,Parle Colony,18.92368199,72.98593716,30470_11698_197,35,30462_10499_1
197,197,2,1,0,1535.0,26.0,29.0,1,1,24-12-2016,19.16479167,52.52,11.03385417,11.21,1,26.34864381,33.35488083,64.6171875,78.54,25.16302083,32.09,0,0,1,30470,11698,11698-36827-4,Netaji Subhash Nagar,19.33896969,74.71260616,30470_11698_198,49,30462_10499_1
198,198,0,1,0,1800.0,15.0,5.0,0,1,14-02-2017,87.45197917,130.34,10.01916667,11.17,0,28.32307668,37.42805295,56.4003125,72.07,27.10447917,35.12,0,0,1,30470,11698,11698-36827-4,Paranjape Nagar,20.8561122,73.78933665,30470_11698_199,30,30462_10499_1
199,199,0,0,1,1600.0,9.571917808219178,26.0,1,1,17-02-2017,24.51072917,168.7,11.0409375,11.23,1,29.99032398,37.89629038,47.66510417,65.88,29.26364583,36.28,0,0,1,30470,11698,11698-36827-4,Kamala Nagar,19.45593752,73.14014273,30470_11698_200,41,30462_10499_1
200,200,1,2,0,1089.54,13.0,33.0,1,0,18-04-2017,41.1753125,73.9,10.74958333,11.02,1,35.60057276,45.2447146,70.20697917,87.61,30.51322917,36.73,1,0,0,30850,11932,11932-13671-2,Park Road,19.2896856,74.20201663,30850_11932_201,30,30850_13671_300
201,201,1,2,0,737.0,11.0,42.0,1,1,19-04-2017,28.946875,62.79,11.138125,11.35,1,36.05568554,43.41174303,75.120625,84.86,29.94614583,33.71,1,0,0,30850,11932,11932-13671-2,Park Society,18.20758779,74.14715521,30850_11932_202,45,30850_13671_300
202,202,2,0,0,264.3,4.0,15.0,1,1,16-07-2017,100.213125,126.86,11.10729167,11.39,0,32.38096315,39.03232527,84.13239583,91.31,27.87270833,30.8,0,1,0,30850,11932,11932-13671-2,Vile Parle East,20.27247002,74.70015454,30850_11932_203,31,30850_13671_300
203,203,2,0,0,633.7,2.0,22.0,1,1,18-07-2017,39.34677083,118.41,11.04885417,11.29,1,26.44513922,28.85685899,95.17395833,95.93,25.35052083,26.22,0,1,0,30850,11932,11932-13671-2,Navneeth Colony,19.7318709,73.12045411,30850_11932_204,34,30850_13671_300
204,204,0,0,0,550.0,5.0,12.0,1,1,30-07-2017,69.71375,90.04,11.0915625,11.3,0,32.97859602,39.63330076,83.8509375,88.96,28.11479167,31.02,0,1,0,30850,11932,11932-13671-2,Vahatuk Nagar,20.15151945,74.76874651,30850_11932_205,28,30850_13671_300
205,205,0,2,0,930.0,15.0,42.0,1,1,13-01-2016,17.79854167,44.99,11.03770833,11.27,1,26.10745532,30.32577372,61.936875,77.2,25.05572917,30.0,0,0,1,30850,11932,11932-13671-2,Prathmesh Complex,19.67804468,74.26532613,30850_11932_206,39,30470_11698_110
206,206,2,0,0,641.4,3.0,39.0,1,0,06-05-2016,86.2465625,137.1,11.08958333,11.32,0,36.80123391,43.7078568,81.7521875,88.43,29.586875,32.63,1,0,0,30850,11932,11932-13671-2,Ambivali,19.50739666,73.19942107,30850_11932_207,40,30470_11698_110
207,207,0,2,0,339.3,10.0,22.75098814229249,1,1,06-05-2016,82.77479167,98.73,11.00958333,11.22,0,36.80123391,43.7078568,81.7521875,88.43,29.586875,32.63,1,0,0,30850,11932,11932-13671-2,Amboli,18.18709961,73.33008017,30850_11932_208,45,30470_11698_111
208,208,0,1,0,1170.5,1.0,9.0,0,1,21-06-2016,110.0059375,132.52,11.05697917,11.25,0,32.86370066,41.28198505,93.64739583,100.0,27.62302083,30.7,1,0,0,30850,11932,11932-13671-2,Kevni Pada,19.59662388,74.28406771,30850_11932_209,36,30470_11698_112
209,209,1,1,0,1710.0,3.0,12.0,0,1,28-07-2016,81.96333333,110.84,11.04291667,11.31,0,27.83270833,35.34,97.96291667,100.0,25.83510417,28.46,0,1,0,30850,11932,11932-13671-2,Vahatuk Nagar,19.62614148,74.63785423,30850_11932_210,44,30470_11698_113
210,210,0,2,0,1078.3,10.0,42.0,1,0,04-08-2016,57.84479167,65.92,10.98927083,11.19,0,32.26591212,38.1185355,96.22322917,100.0,27.2721875,29.51,0,1,0,30850,11932,11932-13671-2,Azad Nagar,20.29265917,73.73158499,30850_11932_211,49,30470_11698_114
211,211,0,0,0,715.4,5.0,20.0,1,1,06-08-2016,11.4065625,35.24,11.0334375,11.21,1,30.90579388,35.47782907,98.99916667,100.0,26.75416667,28.19,0,1,0,30850,11932,11932-13671-2,Natwar Nagar,20.79226996,74.32996796,30850_11932_212,49,30470_11698_115
212,212,1,0,3,2206.0,18.0,32.0,1,1,08-08-2016,50.47020833,317.0,11.130625,11.38,1,32.6444564,37.24728738,95.44989583,100.0,27.40270833,29.08,0,1,0,30850,11932,11932-13671-2,Railway Colony,19.88944533,73.27083092,30850_11932_213,43,30470_11698_116
213,213,0,2,0,339.3,10.0,22.75098814229249,1,1,29-09-2016,57.86708333,74.32,11.00041667,11.22,0,32.44260707,37.75986236,91.82385417,100.0,27.59395833,29.92,0,1,0,30850,11932,11932-13671-2,MHADA Colony,19.08731439,73.98494596,30850_11932_214,46,30470_11698_117
214,214,0,1,0,450.0,2.0,11.0,0,1,18-10-2016,60.51645833,82.33,11.04625,11.3,1,37.54003547,47.11194256,81.71604167,91.89,29.90302083,34.21,0,1,0,30850,11932,11932-13671-2,Mhada Colony,20.20124632,73.87124828,30850_11932_215,44,30470_11698_118
215,215,0,0,0,483.0,5.0,34.0,1,1,03-11-2016,65.0940625,133.69,10.97041667,11.2,1,29.81311091,34.47322561,58.04072917,70.36,28.5628125,34.02,0,0,1,30850,11932,11932-13671-2,T E Colony,18.08543592,74.72808581,30850_11932_216,29,30470_11698_119
216,216,0,0,0,571.9,8.0,18.0,1,1,21-11-2016,51.8146875,112.94,10.83916667,11.05,1,28.49028552,33.88266809,60.24291667,83.25,27.75802083,34.3,0,0,1,30850,11932,11932-13671-2,Gulmohar Colony,18.96310929,74.72695091,30850_11932_217,28,30470_11698_120
217,217,2,0,0,835.1,8.0,15.0,1,1,13-01-2017,35.81333333,49.23,11.0134375,11.27,0,24.58506088,29.69651179,60.73177083,84.11,22.2428125,30.22,0,0,1,30850,11932,11932-13671-2,T E Colony,19.06387227,73.69639389,30850_11932_218,31,30470_11698_121
218,218,0,2,0,1448.0,26.0,34.0,1,1,01-02-2017,19.1140625,55.18,10.98229167,11.38,1,27.9293146,34.35076887,51.08822917,64.3,26.65364583,33.4,0,0,1,30850,11932,11932-13671-2,MHADA Colony,18.07981041,73.00697665,30850_11932_219,41,30470_11698_122
219,219,0,1,5,2125.0,13.0,11.0,0,1,14-02-2017,92.66447917,317.0,11.0315625,11.28,1,28.32307668,37.42805295,56.4003125,72.07,27.10447917,35.12,0,0,1,30850,11932,11932-13671-2,Gulmohar Colony,20.87770745,73.91953597,30850_11932_220,34,30470_11698_123
220,220,1,1,0,199.3,3.0,22.75098814229249,1,1,17-04-2017,1.253125,3.01,11.04895833,11.47,1,35.73891075,43.35240819,76.41052083,85.36,29.70447917,33.43,1,0,0,30850,11932,11932-13671-2,MHADA Colony,19.13073629,74.29657941,30850_11932_221,47,30462_10501_50
221,221,1,0,0,1150.0,7.0,22.75098814229249,1,1,12-05-2017,45.2684375,80.37,11.18791667,11.4,1,39.87052478,47.30351388,76.73822917,84.91,31.07333333,34.14,1,0,0,30850,11933,11936-11933-3,Adarsh Nagar,20.44795202,73.48039348,30850_11933_222,26,30462_10501_50
222,222,1,2,0,1089.54,13.0,33.0,1,0,15-05-2017,28.79854167,65.73,10.76802083,10.96,1,38.38658747,44.95507945,75.3209375,83.99,30.77864583,33.89,1,0,0,30850,11933,11936-11933-3,Prathmesh Complex,20.50311188,73.4293729,30850_11933_223,40,30462_10501_50
223,223,2,1,2,2151.4,7.0,22.75098814229249,0,1,30-05-2017,51.2559375,194.83,11.04697917,11.22,1,41.33553481,47.62043372,77.76395833,84.91,31.40885417,34.28,1,0,0,30850,11933,11936-11933-3,Shastri Nagar,19.78890601,74.82271626,30850_11933_224,47,30462_10501_50
224,224,0,0,3,1074.5,13.0,42.0,1,0,31-05-2017,41.5834375,160.45,10.99177083,11.2,1,41.58035192,47.81554005,76.39,83.23,31.66927083,34.88,1,0,0,30850,11933,11936-11933-3,Sainik Nagar,20.86487563,74.10086328,30850_11933_225,44,30462_10501_50
225,225,0,2,0,1180.8,19.0,42.0,1,0,02-06-2017,86.92708333,93.46,10.97989583,11.21,0,38.75633893,47.68128625,79.2171875,91.67,30.52322917,34.74,1,0,0,30850,11933,11936-11933-3,Ambivali,19.48197769,74.70321696,30850_11933_226,45,30462_10501_50
226,226,1,0,0,414.0,1.0,34.0,1,1,17-07-2017,79.155,96.6,11.05302083,11.26,0,25.84065422,30.34948767,93.1778125,95.44,25.09729167,26.8,0,1,0,30850,11933,11936-11933-3,Bhudargarh Colony,19.61088169,74.6788277,30850_11933_227,27,30462_10501_50
227,227,2,0,7,687.1,6.0,42.0,1,0,27-05-2016,100.2955208,145.02,11.00239583,11.27,1,42.34956794,49.03189411,81.31739583,88.75,31.3375,34.09,1,0,0,30850,11933,11936-11933-3,Vahatuk Nagar,19.39673355,74.38535466,30850_11933_228,36,30462_10501_50
228,228,2,1,7,1535.0,26.0,29.0,1,1,07-07-2016,58.50625,139.6,11.06822917,11.38,1,33.89572917,37.25,95.97177083,100.0,27.74479167,28.79,0,1,0,30850,11933,11936-11933-3,Azad Nagar,19.4727281,74.69129718,30850_11933_229,36,30462_10501_50
229,229,2,0,0,641.4,3.0,39.0,1,0,18-08-2016,91.6234375,121.85,11.10635417,11.33,0,34.2904455,41.84091599,93.52489583,100.0,28.02208333,30.75,0,1,0,30850,11933,11936-11933-3,Seven Bunglow,18.81057276,74.81089812,30850_11933_230,44,30462_10501_50
230,230,0,0,7,1381.0,24.0,25.0,1,1,03-10-2016,41.70375,175.21,10.9434375,11.19,1,27.57297169,29.91329209,97.95302083,100.0,25.7553125,26.45,0,1,0,30850,11933,11936-11933-3,Navneeth Colony,18.88507347,74.33438155,30850_11933_231,31,30462_10501_50
231,231,1,0,4,436.1,9.0,42.0,1,1,07-10-2016,93.19166667,146.44,11.053125,11.26,0,31.23974314,39.21212459,93.67760417,100.0,27.1321875,30.23,0,1,0,30850,11933,11936-11933-3,Four Bungalows,18.46154936,73.29188201,30850_11933_232,40,30462_10501_50
232,232,0,1,0,1170.5,1.0,9.0,0,1,12-11-2016,95.976875,128.42,11.01604167,11.28,0,27.89160104,34.47344081,61.56625,81.25,26.72072917,33.34,0,0,1,30850,11933,11936-11933-3,Amboli,19.39884417,73.57949767,30850_11933_233,37,30462_10501_50
233,233,1,0,0,1114.0,12.0,20.0,1,0,11-12-2016,38.8790625,49.08,10.9853125,11.18,0,27.47265788,33.1224794,55.28166667,79.34,26.24770833,33.18,0,0,1,30850,11933,11936-11933-3,Gaothan,19.87468655,74.50419382,30850_11933_234,47,30462_10501_50
234,234,1,2,7,1463.13,9.571917808219178,21.0,1,1,22-03-2017,46.01677083,74.65,10.70875,11.0,1,30.28341691,37.64308565,63.6021875,81.3,28.4875,33.02,1,0,0,30850,11933,11936-11933-3,Gilbert Hill,18.89378451,73.2004542,30850_11933_235,41,30470_11698_104
235,235,2,1,2,2151.4,7.0,22.75098814229249,0,1,07-06-2017,75.12958333,189.55,11.06645833,11.4,1,36.04250221,44.03983997,77.4309375,88.51,29.71552083,33.91,1,0,0,30850,11933,11936-11933-3,Versova,19.94712855,74.34393131,30850_11933_236,40,30470_11698_104
236,236,0,1,0,1800.0,15.0,5.0,0,1,27-06-2017,106.3958333,146.97,11.00708333,11.34,0,31.19659448,37.55889959,88.98333333,93.69,27.21447917,29.81,1,0,0,30850,11933,11936-11933-3,Lohana Colony,19.16598572,74.11277145,30850_11933_237,40,30470_11698_104
237,237,1,1,0,1836.8,20.0,22.75098814229249,1,1,03-07-2017,31.5359375,95.67,6.001770833,11.29,1,35.44976397,42.94025493,84.23822917,92.58,28.9734375,32.03,0,1,0,30850,11933,11936-11933-3,Gaondevi Dongri,19.44596867,73.94941993,30850_11933_238,48,30470_11698_104
238,238,1,1,0,1820.0,8.0,5.0,0,1,29-03-2016,19.97052083,90.73,11.09322917,11.37,1,32.91358085,39.90476696,69.651875,84.13,29.2896875,33.47,1,0,0,30850,11933,11936-11933-3,Sagar City,18.39906001,74.14563098,30850_11933_239,49,30462_10501_50
239,239,0,1,0,533.1,5.0,22.75098814229249,0,1,09-05-2016,34.955625,50.1,11.049375,11.25,0,37.99340927,45.33845691,83.20052083,90.32,29.90302083,33.45,1,0,0,30850,11933,11936-11933-3,D.N.Nagar,18.76699235,74.66816859,30850_11933_240,46,30462_10501_50
240,240,1,0,7,1538.58,13.0,21.0,1,1,06-06-2016,55.29510417,158.02,11.06302083,11.23,1,42.39300655,48.73994901,83.04447917,89.96,31.15229167,33.69,1,0,0,30850,11933,11936-11933-3,Shree Ram Nagar,18.13068777,73.68993159,30850_11933_241,50,30470_11698_140
241,241,0,0,7,2457.9,15.0,18.0,1,0,24-06-2016,67.61927083,147.74,11.00479167,11.32,1,32.62931506,42.41436965,95.79291667,100.0,27.39083333,30.79,1,0,0,30850,11933,11936-11933-3,Juhu Scheme,19.86840089,73.34572064,30850_11933_242,49,30470_11698_140
242,242,1,0,0,909.0,21.0,23.0,1,0,25-06-2016,43.2015625,130.18,10.98947917,11.3,1,29.23648954,34.93459955,97.8003125,100.0,26.30260417,28.19,1,0,0,30850,11936,11936-11933-3,Dhangar wadi,19.25639465,74.74916356,30850_11936_243,27,30470_11698_140
243,243,0,0,0,1083.4,7.0,22.75098814229249,1,0,24-08-2016,106.3734375,138.47,10.99052083,11.19,0,33.01469946,40.65234163,96.28239583,100.0,27.49104167,30.12,0,1,0,30850,11936,11936-11933-3,Kapaswadi,19.64348636,72.84913471,30850_11936_244,42,30470_11698_140
244,244,2,0,4,651.96,3.0,24.0,1,1,27-09-2016,102.4946875,142.47,11.02083333,11.26,0,31.89693811,37.46172341,95.26604167,99.93,27.1559375,29.04,0,1,0,30850,11936,11936-11933-3,Parsi Colony,18.38732178,74.19362087,30850_11936_245,28,30470_11698_140
245,245,2,0,0,699.0,3.0,42.0,1,1,09-12-2016,61.59729167,82.52,11.10447917,11.35,0,27.85883811,33.68186181,57.11635417,74.53,27.02427083,33.04,0,0,1,30850,11936,11936-11933-3,Ganga Vihar,19.88041678,72.90831154,30850_11936_246,41,30470_11698_140
246,246,0,1,0,533.1,5.0,22.75098814229249,0,1,06-02-2017,26.78583333,39.55,11.14770833,11.28,0,24.87045431,29.88047148,66.4615625,79.92,23.94802083,29.01,0,0,1,30850,11936,11936-11933-3,Yadav Nagar,18.86123141,73.22989569,30850_11936_247,47,30470_11698_140
247,247,0,0,7,1074.5,13.0,42.0,1,0,19-04-2017,41.859375,278.03,11.01958333,11.24,1,36.05568554,43.41174303,75.120625,84.86,29.94614583,33.71,1,0,0,30850,11936,11936-11933-3,Munshi Nagar,20.22650249,73.2680673,30850_11936_248,25,30850_11936_246
248,248,0,1,0,1021.0,11.0,12.0,0,1,06-05-2017,91.370625,108.69,11.07479167,11.24,0,38.90666632,48.06564009,76.95270833,85.26,30.74,34.47,1,0,0,30850,11936,11936-11933-3,Marol MIDC Industry Estate,19.02476664,73.89700384,30850_11936_249,28,30850_11936_246
249,249,0,1,0,533.1,5.0,22.75098814229249,0,1,05-07-2017,10.29947917,20.61,11.14947917,11.34,1,35.82752635,42.76367886,82.49,88.91,29.18895833,31.98,0,1,0,30850,11936,11936-11933-3,Mota Nagar,20.27246261,74.81427531,30850_11936_250,43,30850_11936_246
250,250,1,0,0,1276.3,6.0,22.0,1,0,12-03-2016,80.8315625,118.34,10.821875,11.12,0,29.39341772,34.41570119,65.74979167,80.11,27.7471875,31.42,1,0,0,30850,11936,11936-11933-3,Marol Naka,18.06278709,74.19699436,30850_11936_251,28,30470_11698_140
251,251,2,1,0,145.0,0.0,12.0,0,1,11-05-2016,71.2609375,87.4,11.13916667,11.34,0,38.97306156,46.02198672,85.3740625,94.77,29.99697917,33.07,1,0,0,30850,11936,11936-11933-3,Marol Village,19.44703939,73.12167774,30850_11936_252,26,30470_11698_140
252,252,2,0,0,641.4,3.0,39.0,1,0,18-07-2016,95.36625,134.35,11.11302083,11.31,0,31.561875,36.39,98.32322917,100.0,26.97895833,28.62,0,1,0,30850,11936,11936-11933-3,Tarun Bharat,19.009036,73.73569549,30850_11936_253,44,30470_11698_140
253,253,0,0,0,850.0,17.0,41.0,1,1,07-08-2016,25.22145833,37.29,11.08708333,11.3,1,31.38821023,37.81135972,96.79239583,100.0,26.98135417,29.02,0,1,0,30850,11936,11936-11933-3,Chakala,18.81377262,73.40620706,30850_11936_254,34,30470_11698_140
254,254,2,2,0,894.6,12.0,42.0,1,1,27-08-2016,1.512083333,1.52,11.05645833,11.35,0,29.23132434,31.41093247,98.3125,100.0,26.27875,26.88,0,1,0,30850,11936,11936-11933-3,Marol,18.24178779,74.85471024,30850_11936_255,38,30470_11698_140
255,255,1,2,0,499.9,11.0,24.0,1,0,01-12-2016,28.2434375,53.61,11.06175258,11.3,0,27.58894488,34.27293295,62.66145833,81.98,26.71416667,33.0,0,0,1,30850,11936,11936-11933-3,Chhatrapati Shivaji International Airport Area,19.3912065,74.48452701,30850_11936_256,36,30462_12852_81
256,256,1,1,0,456.2,4.0,5.0,0,1,03-12-2016,27.99447917,55.93,11.00947917,11.22,0,28.39602214,37.18052785,62.67802083,81.23,27.05854167,34.28,0,0,1,30850,11936,11936-11933-3,Greater Indra Nagar,20.89511871,73.3460796,30850_11936_257,27,30462_12852_81
257,257,0,0,0,859.1,10.0,42.0,1,1,31-12-2016,19.4711828,55.64,11.05708333,11.31,1,26.61361754,33.18724038,60.2015625,78.37,25.51645833,32.76,0,0,1,30850,13669,13669-30473-1,J B Nagar,20.7364187,74.1968311,30850_13669_258,40,30462_12852_81
258,258,0,0,0,1600.0,9.571917808219178,26.0,1,1,31-01-2017,41.94989247,107.69,11.04635417,11.26,1,27.32789007,33.25728803,51.78552083,69.73,26.45958333,32.51,0,0,1,30850,13669,13669-30473-1,Ashok Nagar,19.56650412,72.98681002,30850_13669_259,32,30462_12852_19
259,259,0,1,0,450.9,4.0,6.0,0,1,15-02-2017,93.73270833,128.54,11.00270833,11.23,0,28.52915593,35.39308053,52.10135417,69.33,27.60833333,34.69,0,0,1,30850,13669,13669-30473-1,Sahar Village,20.75073122,73.56812469,30850_13669_260,46,30462_12852_19
260,260,2,0,0,1285.9,9.0,22.0,1,0,17-02-2017,35.45541667,87.85,11.05489583,11.3,1,29.99032398,37.89629038,47.66510417,65.88,29.26364583,36.28,0,0,1,30850,13669,13669-30473-1,Anand Nagar,20.65245449,72.88294272,30850_13669_261,34,30462_12852_19
261,261,2,1,0,365.0,1.0,12.0,0,1,04-03-2017,133.6586458,176.08,11.029375,11.24,0,27.95986139,34.61054591,62.69229167,78.13,26.93072917,31.96,1,0,0,30850,13669,13669-30473-1,Subhash Nagar,18.60607291,73.54775959,30850_13669_262,33,30462_12852_81
262,262,0,2,0,930.0,15.0,42.0,1,1,22-03-2017,43.5878125,54.21,11.05385417,11.27,0,30.28341691,37.64308565,63.6021875,81.3,28.4875,33.02,1,0,0,30850,13669,13669-30473-1,Oberoi Splendor,19.70543626,72.90412677,30850_13669_263,29,30462_12852_81
263,263,2,0,7,651.96,3.0,24.0,1,1,29-03-2017,68.2325,161.17,11.03145833,11.26,1,35.69464722,42.50800821,79.63989583,85.49,29.4009375,32.88,1,0,0,30850,13669,13669-30473-1,Pratap Nagar,19.17198666,74.09653362,30850_13669_264,44,30462_12852_81
264,264,0,0,7,1083.4,7.0,22.75098814229249,1,0,12-04-2017,120.1239583,187.41,11.11614583,11.4,1,36.73449383,47.1072775,76.45427083,88.17,30.10729167,34.69,1,0,0,30850,13669,13669-30473-1,Majas Wadi,18.04651105,73.55071258,30850_13669_265,33,30462_12852_76
265,265,0,1,7,2487.0,24.0,7.0,0,1,20-04-2017,156.0,240.73,11.02166667,11.3,0,35.25940528,42.35055232,75.6053125,84.94,29.61114583,33.44,1,0,0,30850,13669,13669-30473-1,Gupha Tekdi,20.60984022,72.96431059,30850_13669_266,45,30462_12852_76
